file,roi_x,roi_y,roi_w,roi_h,scale,period_px,window_w_px,period_dip,window_w_dip,win_index,win_x,alpha_nonzero_count,alpha_mean,alpha_stddev,alpha_max
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,0,0,0,0,0,0
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,1,10,1103,0.00212034,0.00608929,5
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,2,20,2124,0.00408304,0.00796169,5
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,3,30,2923,0.00561899,0.00886585,5
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,4,40,3428,0.00660323,0.00929517,10
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,5,50,3965,0.00763552,0.00958867,10
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,6,60,4234,0.00814494,0.00967424,10
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,7,70,4696,0.00908112,0.0098846,10
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,8,80,5012,0.00967512,0.00988349,10
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,9,90,5397,0.01059785,0.01020937,10
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,10,100,5628,0.01326221,0.01374567,15
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,11,110,5930,0.0163168,0.01644486,15
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,12,120,6273,0.01893118,0.01821448,15
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,13,130,6523,0.02110534,0.01932856,15
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,14,140,6692,0.0232103,0.02070343,20
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,15,150,6884,0.02536332,0.02187505,20
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,16,160,7048,0.02656478,0.02193681,20
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,17,170,7355,0.02872165,0.02246853,20
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,18,180,7494,0.03041138,0.02292861,20
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,19,190,7664,0.03397732,0.02620691,25
pencil-highres-3000x1020-dpi96-S100-P0.25-N1-scale10-transparent.png,0,0,3000,1020,10,10,10,1,1,20,200,7824,0.03765859,0.02880423,25
