file,roi_x,roi_y,roi_w,roi_h,scale,period_px,window_w_px,period_dip,window_w_dip,win_index,win_x,alpha_nonzero_count,alpha_mean,alpha_stddev,alpha_max
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,0,0,0,0,0,0
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,1,12,1589,0.00212125,0.00609043,5
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,2,24,3036,0.00405293,0.00793996,5
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,3,36,4204,0.00561216,0.00886262,5
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,4,48,4938,0.00660937,0.0093055,10
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,5,60,5710,0.00763462,0.00958552,10
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,6,72,6091,0.0081379,0.00967486,10
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,7,84,6765,0.00908304,0.00988124,10
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,8,96,7233,0.00969179,0.00987511,10
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,9,108,7771,0.01059422,0.01020442,10
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,10,120,8089,0.01326012,0.01378118,15
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,11,132,8548,0.01630516,0.01640325,15
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,12,144,9035,0.01894704,0.0182329,15
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,13,156,9391,0.02111634,0.0193492,15
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,14,168,9639,0.02322157,0.02073051,20
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,15,180,9897,0.02537219,0.02189511,20
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,16,192,10170,0.02662571,0.02193624,20
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,17,204,10598,0.02874295,0.02244199,20
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,18,216,10787,0.03038094,0.02293188,20
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,19,228,11030,0.03392792,0.02618422,25
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,20,240,11271,0.03771119,0.0288495,25
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,21,252,11407,0.04080295,0.03069162,25
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,22,264,11717,0.04444471,0.03232475,30
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,23,276,11751,0.04656729,0.03291528,30
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,24,288,12085,0.04907301,0.03365048,35
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,25,300,12297,0.0526587,0.03491794,35
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,26,312,12409,0.05516575,0.03545681,35
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,27,324,12614,0.05775289,0.0356524,35
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,28,336,12811,0.06252136,0.03950418,40
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,29,348,12946,0.06744201,0.04207577,40
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,30,360,13052,0.07095295,0.04330606,40
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,31,372,13183,0.07453196,0.04483334,40
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,32,384,13333,0.07604447,0.04538006,45
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,33,396,13357,0.08053793,0.04696963,45
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,34,408,13526,0.08329862,0.04686543,45
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,35,420,13574,0.08714917,0.04764247,49
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,36,432,13659,0.08885632,0.04785237,49
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,37,444,13761,0.09442282,0.05197366,53
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,38,456,13916,0.09761523,0.05271901,57
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,39,468,13937,0.10125566,0.05474664,53
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,40,480,13946,0.10504694,0.0564351,53
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,41,492,14036,0.10834348,0.05680288,57
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,42,504,14082,0.11377248,0.05826604,58
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,43,516,14143,0.11733201,0.05915117,61
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,44,528,14208,0.12166608,0.05946373,61
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,45,540,14266,0.12357133,0.05920392,61
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,46,552,14264,0.12794038,0.06243671,65
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,47,564,14323,0.13391297,0.06425532,65
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,48,576,14333,0.13963032,0.0665206,65
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,49,588,14297,0.14110545,0.06664707,66
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,50,600,14308,0.14454964,0.06812657,70
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,51,612,14315,0.14824533,0.06811191,67
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,52,624,14354,0.14798074,0.06745857,67
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,53,636,14321,0.15377793,0.06948383,70
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,54,648,14307,0.15560441,0.06915356,70
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,55,660,14281,0.16155485,0.07155541,74
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,56,672,14328,0.16735203,0.07428498,74
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,57,684,14326,0.17099647,0.07498601,77
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,58,696,14368,0.17571313,0.07643303,74
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,59,708,14348,0.17903798,0.07727353,77
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,60,720,14333,0.1791955,0.07697381,78
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,61,732,14368,0.18323214,0.07746225,78
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,62,744,14246,0.18357843,0.07759658,78
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,63,756,14314,0.18612099,0.07796722,78
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,64,768,14271,0.18900076,0.0809944,82
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,65,780,14271,0.19455391,0.08280275,82
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,66,792,14309,0.19720006,0.08353142,82
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,67,804,14366,0.19691705,0.08302846,82
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,68,816,14387,0.20127248,0.08461031,86
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,69,828,14303,0.20393732,0.08566238,86
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,70,840,14269,0.20706352,0.08650847,88
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,71,852,14340,0.20776544,0.08518613,88
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,72,864,14343,0.20993368,0.08603141,88
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,73,876,14333,0.21376607,0.08796419,97
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,74,888,14306,0.21493843,0.09001061,93
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,75,900,14319,0.21659084,0.0904537,93
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,76,912,14344,0.21709706,0.09033333,93
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,77,924,14352,0.2201784,0.09171047,94
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,78,936,14359,0.22186045,0.0915219,93
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,79,948,14324,0.22258426,0.09218101,97
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,80,960,14288,0.22235839,0.09313312,94
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,81,972,14359,0.22328218,0.09230726,95
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,82,984,14304,0.22328485,0.09423604,99
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,83,996,14275,0.22474449,0.09668264,99
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,84,1008,14317,0.22652853,0.09704354,99
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,85,1020,14334,0.22847703,0.09833443,99
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,86,1032,14288,0.23076141,0.10004763,104
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,87,1044,14357,0.23143956,0.09908356,100
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,88,1056,14317,0.23237617,0.09934407,101
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,89,1068,14310,0.2320718,0.10026335,101
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,90,1080,14324,0.23204083,0.0992784,101
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,91,1092,14330,0.23551145,0.10084771,105
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,92,1104,14329,0.23650172,0.10180774,106
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,93,1116,14337,0.23470754,0.1029697,105
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,94,1128,14336,0.23711286,0.10362967,106
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,95,1140,14345,0.23387266,0.10211392,103
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,96,1152,14345,0.23399654,0.1023712,103
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,97,1164,14340,0.23444188,0.10311029,107
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,98,1176,14318,0.23455776,0.10295455,105
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,99,1188,14326,0.23583584,0.10183485,105
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,100,1200,14332,0.23576242,0.10295398,110
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,101,1212,14359,0.23657514,0.10188141,105
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,102,1224,14350,0.23961617,0.10391165,107
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,103,1236,14376,0.23723888,0.10319836,109
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,104,1248,14363,0.23789782,0.10347892,103
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,105,1260,14365,0.23649237,0.10320274,103
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,106,1272,14289,0.23535179,0.10281514,105
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,107,1284,14273,0.23417489,0.10267731,105
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,108,1296,14273,0.23293044,0.10257893,105
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,109,1308,14287,0.23444482,0.10115168,102
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,110,1320,14313,0.23017029,0.09870685,101
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,111,1332,14367,0.2304581,0.09803929,102
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,112,1344,14388,0.23219301,0.09878268,98
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,113,1356,14345,0.23264289,0.09892089,101
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,114,1368,14301,0.23201173,0.09796514,99
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,115,1380,14376,0.23079077,0.09765664,102
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,116,1392,14334,0.23048053,0.09648174,99
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,117,1404,14337,0.22747795,0.09516645,99
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,118,1416,14310,0.22585597,0.0947333,96
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,119,1428,14315,0.22073294,0.09116081,95
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,120,1440,14346,0.22215387,0.09240418,95
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,121,1452,14371,0.22131766,0.09182433,93
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,122,1464,14355,0.22199181,0.09126176,93
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,123,1476,14336,0.21837461,0.09108216,93
pencil-highres-3600x1224-dpi96-S100-P0.25-N1-scale12-transparent.png,0,0,3600,1224,12,12,12,1,1,124,1488,14349,0.21734482,0.09071971,93
