pressure,prev_file,next_file,prev_n,next_n,width,height,mask_nonzero_px,diff_nonzero_px,diff_nonzero_ratio,diff_abs_mean,diff_abs_stddev,diff_abs_max,diff_signed_mean,diff_signed_stddev,diff_signed_min,diff_signed_max
0.4,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN4-scale10-transparent.png,3,4,180,2020,112558,112556,0.99998223,0.01743878,0.00357583,0.03137255,0.01743878,0.00357583,0,0.03137255
0.4,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN5-scale10-transparent.png,4,5,180,2020,112558,112555,0.99997335,0.01905071,0.00400307,0.03529412,0.01905071,0.00400307,0,0.03529412
0.4,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN6-scale10-transparent.png,5,6,180,2020,112558,112558,1,0.01968062,0.00424799,0.03529412,0.01968062,0.00424799,0.00392157,0.03529412
0.4,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN7-scale10-transparent.png,6,7,180,2020,112558,112553,0.99995558,0.0190891,0.0043841,0.03921569,0.0190891,0.0043841,0,0.03921569
0.4,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN8-scale10-transparent.png,7,8,180,2020,112558,112499,0.99947583,0.01700829,0.00472838,0.03529412,0.01700816,0.00472888,-0.00392157,0.03529412
0.4,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN9-scale10-transparent.png,8,9,180,2020,112558,112046,0.99545123,0.01342088,0.00454626,0.03137255,0.01341837,0.00455366,-0.00784314,0.03137255
0.4,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN10-scale10-transparent.png,9,10,180,2020,112558,105531,0.93756996,0.00836125,0.00450675,0.03137255,0.00830293,0.00461332,-0.00784314,0.03137255
0.4,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN11-scale10-transparent.png,10,11,180,2020,112558,86832,0.77144228,0.00494839,0.00381413,0.02352941,0.00422426,0.00460323,-0.01568627,0.02352941
0.4,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.4-alignedN12-scale10-transparent.png,11,12,180,2020,112558,70329,0.62482453,0.00319779,0.00301128,0.02352941,0.00014096,0.00439019,-0.02352941,0.01960784
# summary_group,0.4,first_abs_mean01=0.0051422,first_nonzero_ratio=0.92701541,peak_abs_mean01=0.01968062,peak_nonzero_ratio=1,steady_tail_abs_mean01=0.00748208,steady_tail_nonzero_ratio=0.832322,first_vs_peak=0.2612825,first_vs_steady=0.68726943
# features,0.4,first_vs_peak_abs=0.2612825,first_vs_steady_abs=0.68726943,first_vs_peak_area=0.92701541,first_vs_steady_area=1.11377015
0.45,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.45-alignedN1-scale10-transparent.png,0,1,180,2020,112558,102506,0.91069493,0.00563108,0.00296121,0.01568627,0.00563108,0.00296121,0,0.01568627
0.45,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN2-scale10-transparent.png,1,2,180,2020,112558,112472,0.99923595,0.01192699,0.00362108,0.02352941,0.01192699,0.00362108,0,0.02352941
0.45,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN3-scale10-transparent.png,2,3,180,2020,112558,112558,1,0.0172273,0.00406311,0.03137255,0.0172273,0.00406311,0.00392157,0.03137255
0.45,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN4-scale10-transparent.png,3,4,180,2020,112558,112558,1,0.0213407,0.0042599,0.03529412,0.0213407,0.0042599,0.00392157,0.03529412
0.45,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN5-scale10-transparent.png,4,5,180,2020,112558,112558,1,0.02343816,0.00462577,0.03921569,0.02343816,0.00462577,0.00392157,0.03921569
0.45,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN6-scale10-transparent.png,5,6,180,2020,112558,112558,1,0.02398028,0.00476838,0.03921569,0.02398028,0.00476838,0.00392157,0.03921569
0.45,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN7-scale10-transparent.png,6,7,180,2020,112558,112558,1,0.02200047,0.00451853,0.03921569,0.02200047,0.00451853,0.00392157,0.03921569
0.45,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN8-scale10-transparent.png,7,8,180,2020,112558,112513,0.99960021,0.01737213,0.00510724,0.03529412,0.01737213,0.00510724,0,0.03529412
0.45,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN9-scale10-transparent.png,8,9,180,2020,112558,112127,0.99617086,0.01380364,0.00486319,0.03529412,0.01380203,0.00486774,-0.00784314,0.03529412
0.45,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN10-scale10-transparent.png,9,10,180,2020,112558,104524,0.92862347,0.00938117,0.00523171,0.03137255,0.00929832,0.00537759,-0.00784314,0.03137255
0.45,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN11-scale10-transparent.png,10,11,180,2020,112558,89462,0.79480801,0.00555342,0.00420369,0.02352941,0.00471328,0.00512801,-0.01960784,0.02352941
0.45,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.45-alignedN12-scale10-transparent.png,11,12,180,2020,112558,75509,0.67084525,0.00363055,0.00322356,0.01960784,0.00008693,0.00485434,-0.01960784,0.01960784
# summary_group,0.45,first_abs_mean01=0.00563108,first_nonzero_ratio=0.91069493,peak_abs_mean01=0.02398028,peak_nonzero_ratio=1,steady_tail_abs_mean01=0.00809219,steady_tail_nonzero_ratio=0.8476119,first_vs_peak=0.23482142,first_vs_steady=0.69586614
# features,0.45,first_vs_peak_abs=0.23482142,first_vs_steady_abs=0.69586614,first_vs_peak_area=0.91069493,first_vs_steady_area=1.07442443
0.5,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.5-alignedN1-scale10-transparent.png,0,1,180,2020,112558,100260,0.89074077,0.00611206,0.00350719,0.01568627,0.00611206,0.00350719,0,0.01568627
0.5,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN2-scale10-transparent.png,1,2,180,2020,112558,112460,0.99912934,0.01398962,0.00391904,0.02745098,0.01398962,0.00391904,0,0.02745098
0.5,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN3-scale10-transparent.png,2,3,180,2020,112558,112558,1,0.02065069,0.00433718,0.03529412,0.02065069,0.00433718,0.00392157,0.03529412
0.5,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN4-scale10-transparent.png,3,4,180,2020,112558,112558,1,0.02585498,0.0047246,0.04313725,0.02585498,0.0047246,0.00784314,0.04313725
0.5,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN5-scale10-transparent.png,4,5,180,2020,112558,112558,1,0.02832798,0.00487489,0.04705882,0.02832798,0.00487489,0.00784314,0.04705882
0.5,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN6-scale10-transparent.png,5,6,180,2020,112558,112558,1,0.02663059,0.00464115,0.04313725,0.02663059,0.00464115,0.00784314,0.04313725
0.5,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN7-scale10-transparent.png,6,7,180,2020,112558,112558,1,0.02255803,0.00465611,0.04313725,0.02255803,0.00465611,0.00392157,0.04313725
0.5,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN8-scale10-transparent.png,7,8,180,2020,112558,112549,0.99992004,0.02150445,0.00571092,0.04313725,0.02150445,0.00571092,0,0.04313725
0.5,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN9-scale10-transparent.png,8,9,180,2020,112558,112219,0.99698822,0.01750341,0.00605343,0.04313725,0.01750139,0.00605927,-0.00784314,0.04313725
0.5,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN10-scale10-transparent.png,9,10,180,2020,112558,108031,0.95978074,0.01154263,0.00582826,0.03921569,0.01147665,0.00595715,-0.01176471,0.03921569
0.5,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN11-scale10-transparent.png,10,11,180,2020,112558,92546,0.82220722,0.00645833,0.00480017,0.02745098,0.00566216,0.00571766,-0.01568627,0.02745098
0.5,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.5-alignedN12-scale10-transparent.png,11,12,180,2020,112558,77174,0.68563763,0.00382283,0.00334511,0.02352941,0.0000625,0.00507936,-0.02352941,0.02352941
# summary_group,0.5,first_abs_mean01=0.00611206,first_nonzero_ratio=0.89074077,peak_abs_mean01=0.02832798,peak_nonzero_ratio=1,steady_tail_abs_mean01=0.0098318,steady_tail_nonzero_ratio=0.86615345,first_vs_peak=0.21576036,first_vs_steady=0.62166177
# features,0.5,first_vs_peak_abs=0.21576036,first_vs_steady_abs=0.62166177,first_vs_peak_area=0.89074077,first_vs_steady_area=1.0283868
0.55,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.55-alignedN1-scale10-transparent.png,0,1,180,2020,112558,97814,0.86900975,0.00659226,0.00410072,0.01960784,0.00659226,0.00410072,0,0.01960784
0.55,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN2-scale10-transparent.png,1,2,180,2020,112558,112450,0.99904049,0.01632239,0.00485199,0.03137255,0.01632239,0.00485199,0,0.03137255
0.55,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN3-scale10-transparent.png,2,3,180,2020,112558,112558,1,0.0245487,0.00505245,0.04313725,0.0245487,0.00505245,0.00392157,0.04313725
0.55,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN4-scale10-transparent.png,3,4,180,2020,112558,112558,1,0.03095708,0.00537786,0.04705882,0.03095708,0.00537786,0.00784314,0.04705882
0.55,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN5-scale10-transparent.png,4,5,180,2020,112558,112558,1,0.03249598,0.00471621,0.04705882,0.03249598,0.00471621,0.00784314,0.04705882
0.55,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN6-scale10-transparent.png,5,6,180,2020,112558,112558,1,0.02932177,0.00527187,0.05098039,0.02932177,0.00527187,0.01176471,0.05098039
0.55,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN7-scale10-transparent.png,6,7,180,2020,112558,112558,1,0.02759121,0.00637634,0.05098039,0.02759121,0.00637634,0.00784314,0.05098039
0.55,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN8-scale10-transparent.png,7,8,180,2020,112558,112558,1,0.02688629,0.00604188,0.04705882,0.02688629,0.00604188,0.00392157,0.04705882
0.55,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN9-scale10-transparent.png,8,9,180,2020,112558,112458,0.99911157,0.02056487,0.00603207,0.04313725,0.0205646,0.00603302,-0.00392157,0.04313725
0.55,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN10-scale10-transparent.png,9,10,180,2020,112558,109934,0.97668757,0.01314432,0.00593533,0.03921569,0.01311261,0.00600505,-0.01176471,0.03921569
0.55,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN11-scale10-transparent.png,10,11,180,2020,112558,90682,0.80564687,0.0061756,0.00476358,0.03137255,0.0052623,0.00575656,-0.01960784,0.03137255
0.55,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.55-alignedN12-scale10-transparent.png,11,12,180,2020,112558,76253,0.67745518,0.00378771,0.00337726,0.02352941,0.00010745,0.00507357,-0.02352941,0.02352941
# summary_group,0.55,first_abs_mean01=0.00659226,first_nonzero_ratio=0.86900975,peak_abs_mean01=0.03249598,peak_nonzero_ratio=1,steady_tail_abs_mean01=0.01091813,steady_tail_nonzero_ratio=0.8647253,first_vs_peak=0.20286392,first_vs_steady=0.6037905
# features,0.55,first_vs_peak_abs=0.20286392,first_vs_steady_abs=0.6037905,first_vs_peak_area=0.86900975,first_vs_steady_area=1.0049547
0.6,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.6-alignedN1-scale10-transparent.png,0,1,180,2020,112558,95465,0.84814051,0.0071157,0.0047722,0.02352941,0.0071157,0.0047722,0,0.02352941
0.6,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN2-scale10-transparent.png,1,2,180,2020,112558,112442,0.99896942,0.01895988,0.00543393,0.03921569,0.01895988,0.00543393,0,0.03921569
0.6,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN3-scale10-transparent.png,2,3,180,2020,112558,112558,1,0.02899445,0.00576694,0.05098039,0.02899445,0.00576694,0.00392157,0.05098039
0.6,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN4-scale10-transparent.png,3,4,180,2020,112558,112558,1,0.03634919,0.00548442,0.05098039,0.03634919,0.00548442,0.00784314,0.05098039
0.6,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN5-scale10-transparent.png,4,5,180,2020,112558,112558,1,0.03537397,0.00423861,0.05882353,0.03537397,0.00423861,0.01176471,0.05882353
0.6,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN6-scale10-transparent.png,5,6,180,2020,112558,112558,1,0.03524053,0.0063604,0.05882353,0.03524053,0.0063604,0.01176471,0.05882353
0.6,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN7-scale10-transparent.png,6,7,180,2020,112558,112558,1,0.03504665,0.00653295,0.05882353,0.03504665,0.00653295,0.00784314,0.05882353
0.6,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN8-scale10-transparent.png,7,8,180,2020,112558,112558,1,0.02988438,0.00569474,0.05098039,0.02988438,0.00569474,0.00392157,0.05098039
0.6,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN9-scale10-transparent.png,8,9,180,2020,112558,112512,0.99959132,0.02235013,0.00613048,0.04705882,0.02234985,0.00613149,-0.00392157,0.04705882
0.6,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN10-scale10-transparent.png,9,10,180,2020,112558,110771,0.98412374,0.01406947,0.00596238,0.03921569,0.01404654,0.00601619,-0.01176471,0.03921569
0.6,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN11-scale10-transparent.png,10,11,180,2020,112558,91960,0.81700101,0.00673222,0.00520545,0.03137255,0.00586197,0.00616901,-0.01960784,0.03137255
0.6,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.6-alignedN12-scale10-transparent.png,11,12,180,2020,112558,75732,0.67282645,0.00371845,0.0033221,0.02745098,0.0000416,0.00498613,-0.02745098,0.01960784
# summary_group,0.6,first_abs_mean01=0.0071157,first_nonzero_ratio=0.84814051,peak_abs_mean01=0.03634919,peak_nonzero_ratio=1,steady_tail_abs_mean01=0.01171757,steady_tail_nonzero_ratio=0.86838563,first_vs_peak=0.19575963,first_vs_steady=0.60726806
# features,0.6,first_vs_peak_abs=0.19575963,first_vs_steady_abs=0.60726806,first_vs_peak_area=0.84814051,first_vs_steady_area=0.97668649
0.65,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.65-alignedN1-scale10-transparent.png,0,1,180,2020,112558,93135,0.82744008,0.00768963,0.00551381,0.02745098,0.00768963,0.00551381,0,0.02745098
0.65,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN2-scale10-transparent.png,1,2,180,2020,112558,112440,0.99895165,0.02197992,0.00640704,0.04313725,0.02197992,0.00640704,0,0.04313725
0.65,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN3-scale10-transparent.png,2,3,180,2020,112558,112558,1,0.03405119,0.00651074,0.05490196,0.03405119,0.00651074,0.00392157,0.05490196
0.65,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN4-scale10-transparent.png,3,4,180,2020,112558,112558,1,0.04122532,0.00516562,0.05882353,0.04122532,0.00516562,0.00784314,0.05882353
0.65,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN5-scale10-transparent.png,4,5,180,2020,112558,112558,1,0.04063888,0.00621849,0.06666667,0.04063888,0.00621849,0.01568627,0.06666667
0.65,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN6-scale10-transparent.png,5,6,180,2020,112558,112558,1,0.04242313,0.00694469,0.0627451,0.04242313,0.00694469,0.01568627,0.0627451
0.65,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN7-scale10-transparent.png,6,7,180,2020,112558,112558,1,0.03925157,0.00579277,0.05882353,0.03925157,0.00579277,0.01176471,0.05882353
0.65,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN8-scale10-transparent.png,7,8,180,2020,112558,112558,1,0.03334504,0.00586657,0.05490196,0.03334504,0.00586657,0.00392157,0.05490196
0.65,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN9-scale10-transparent.png,8,9,180,2020,112558,112531,0.99976012,0.02611182,0.00667249,0.04705882,0.02611161,0.00667331,-0.00392157,0.04705882
0.65,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN10-scale10-transparent.png,9,10,180,2020,112558,111184,0.98779296,0.01584191,0.00637021,0.04313725,0.01582274,0.00641766,-0.01176471,0.04313725
0.65,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN11-scale10-transparent.png,10,11,180,2020,112558,93697,0.83243306,0.00688147,0.00510198,0.03137255,0.0058881,0.00622215,-0.01568627,0.03137255
0.65,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.65-alignedN12-scale10-transparent.png,11,12,180,2020,112558,76750,0.68187068,0.00381217,0.00337292,0.02352941,0.0000517,0.00508985,-0.02352941,0.02352941
# summary_group,0.65,first_abs_mean01=0.00768963,first_nonzero_ratio=0.82744008,peak_abs_mean01=0.04242313,peak_nonzero_ratio=1,steady_tail_abs_mean01=0.01316184,steady_tail_nonzero_ratio=0.87546421,first_vs_peak=0.18126032,first_vs_steady=0.58423665
# features,0.65,first_vs_peak_abs=0.18126032,first_vs_steady_abs=0.58423665,first_vs_peak_area=0.82744008,first_vs_steady_area=0.94514438
0.7,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.7-alignedN1-scale10-transparent.png,0,1,180,2020,112558,91106,0.80941381,0.00835135,0.00632731,0.03137255,0.00835135,0.00632731,0,0.03137255
0.7,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN2-scale10-transparent.png,1,2,180,2020,112558,112441,0.99896054,0.02542003,0.00743423,0.04705882,0.02542003,0.00743423,0,0.04705882
0.7,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN3-scale10-transparent.png,2,3,180,2020,112558,112558,1,0.03959764,0.0070953,0.05882353,0.03959764,0.0070953,0.00784314,0.05882353
0.7,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN4-scale10-transparent.png,3,4,180,2020,112558,112558,1,0.04573447,0.00541257,0.07058824,0.04573447,0.00541257,0.01568627,0.07058824
0.7,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN5-scale10-transparent.png,4,5,180,2020,112558,112558,1,0.04926095,0.0078175,0.0745098,0.04926095,0.0078175,0.01568627,0.0745098
0.7,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN6-scale10-transparent.png,5,6,180,2020,112558,112558,1,0.04865789,0.00653976,0.07058824,0.04865789,0.00653976,0.01960784,0.07058824
0.7,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN7-scale10-transparent.png,6,7,180,2020,112558,112558,1,0.04377365,0.00584136,0.06666667,0.04377365,0.00584136,0.01176471,0.06666667
0.7,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN8-scale10-transparent.png,7,8,180,2020,112558,112558,1,0.03752101,0.00627123,0.0627451,0.03752101,0.00627123,0.00784314,0.0627451
0.7,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN9-scale10-transparent.png,8,9,180,2020,112558,112548,0.99991116,0.02878732,0.00614884,0.05098039,0.0287869,0.0061508,-0.00784314,0.05098039
0.7,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN10-scale10-transparent.png,9,10,180,2020,112558,111744,0.99276817,0.01808033,0.00717264,0.04705882,0.01806737,0.00720523,-0.00784314,0.04705882
0.7,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN11-scale10-transparent.png,10,11,180,2020,112558,93438,0.83013202,0.00682656,0.0050863,0.03529412,0.00581863,0.00621418,-0.01568627,0.03529412
0.7,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.7-alignedN12-scale10-transparent.png,11,12,180,2020,112558,76393,0.67869898,0.00372855,0.00329338,0.02745098,0.00005602,0.00497447,-0.01960784,0.02745098
# summary_group,0.7,first_abs_mean01=0.00835135,first_nonzero_ratio=0.80941381,peak_abs_mean01=0.04926095,peak_nonzero_ratio=1,steady_tail_abs_mean01=0.01435569,steady_tail_nonzero_ratio=0.87537758,first_vs_peak=0.16953297,first_vs_steady=0.58174515
# features,0.7,first_vs_peak_abs=0.16953297,first_vs_steady_abs=0.58174515,first_vs_peak_area=0.80941381,first_vs_steady_area=0.92464535
0.75,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.75-alignedN1-scale10-transparent.png,0,1,180,2020,112558,89464,0.79482578,0.00913798,0.00724774,0.03529412,0.00913798,0.00724774,0,0.03529412
0.75,pencil-highres-180x2020-dpi96-S200-P0.75-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.75-alignedN2-scale10-transparent.png,1,2,180,2020,112558,112443,0.9989783,0.02935825,0.00850557,0.05882353,0.02935825,0.00850557,0,0.05882353
0.75,pencil-highres-180x2020-dpi96-S200-P0.75-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.75-alignedN3-scale10-transparent.png,2,3,180,2020,112558,112558,1,0.04550661,0.00728064,0.06666667,0.04550661,0.00728064,0.00784314,0.06666667
0.75,pencil-highres-180x2020-dpi96-S200-P0.75-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.75-alignedN4-scale10-transparent.png,3,4,180,2020,112558,112558,1,0.0529318,0.00720157,0.07843137,0.0529318,0.00720157,0.01568627,0.07843137
0.75,pencil-highres-180x2020-dpi96-S200-P0.75-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.75-alignedN5-scale10-transparent.png,4,5,180,2020,112558,112558,1,0.05732581,0.00740959,0.07843137,0.05732581,0.00740959,0.01960784,0.07843137
