pressure,first_abs_mean01,first_nonzero_ratio,peak_abs_mean01,peak_nonzero_ratio,steady_tail_abs_mean01,steady_tail_nonzero_ratio,first_vs_peak_abs,first_vs_steady_abs,first_vs_peak_area,first_vs_steady_area
0.05,0.58799552,0.89074077,0.26020143,0.99912934,0.00159883,0.17498534,2.2597705,367.76679015,0.89151698,5.09037368
