file,roi_x,roi_y,roi_w,roi_h,scale,period_px,window_w_px,period_dip,window_w_dip,win_index,win_x,alpha_nonzero_count,alpha_mean,alpha_stddev,alpha_max
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,0,0,286,0.00032273,0.00249479,5
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,1,12,2306,0.00260219,0.00665222,5
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,2,24,3373,0.00380624,0.0077553,5
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,3,36,4569,0.00515586,0.00863206,5
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,4,48,5290,0.00596947,0.00902296,5
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,5,60,6057,0.00683499,0.00934357,5
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,6,72,6817,0.0076926,0.00957388,5
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,7,84,7270,0.00820379,0.00967246,5
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,8,96,8100,0.0091404,0.00978144,5
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,9,108,8567,0.00966738,0.00980297,5
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,10,120,9048,0.01021016,0.0097955,5
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,11,132,9501,0.01143565,0.01102117,10
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,12,144,9778,0.01383134,0.0137695,10
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,13,156,10175,0.01562782,0.01499278,10
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,14,168,10653,0.01736111,0.01576242,15
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,15,180,11000,0.01860127,0.01617898,15
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,16,192,11280,0.01973197,0.01654618,15
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,17,204,11610,0.02107031,0.01691387,15
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,18,216,12007,0.02230031,0.016972,15
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,19,228,12390,0.02335089,0.01697424,15
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,20,240,12566,0.02415886,0.01707635,15
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,21,252,12718,0.02506951,0.01727916,15
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,22,264,13083,0.02739862,0.01899502,20
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,23,276,13293,0.0303416,0.02140177,25
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,24,288,13391,0.03202524,0.02246622,20
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,25,300,13611,0.03379238,0.02308286,25
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,26,312,13827,0.03563513,0.02390267,25
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,27,324,13959,0.03722624,0.02436045,25
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,28,336,14275,0.03973703,0.02538768,25
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,29,348,14583,0.04130444,0.02503934,25
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,30,360,14722,0.04289893,0.02535766,25
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,31,372,14765,0.04409056,0.0255987,25
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,32,384,15085,0.04607211,0.02585216,25
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,33,396,15142,0.04864948,0.02837246,35
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,34,408,15284,0.05158795,0.03001195,35
pencil-highres-2880x1448-dpi96-S180-P0.2-N1-scale8-transparent.png,0,0,2880,1448,8,12,12,1.5,1.5,35,420,15407,0.05400959,0.03127439,30
