file,roi_x,roi_y,roi_w,roi_h,scale,period_px,window_w_px,period_dip,window_w_dip,win_index,win_x,alpha_nonzero_count,alpha_mean,alpha_stddev,alpha_max
pencil-highres-4320x2172-dpi96-S180-P0.2-N1-scale12-transparent.png,0,0,4320,2172,12,18,18,1.5,1.5,0,0,638,0.00031998,0.00248428,5
pencil-highres-4320x2172-dpi96-S180-P0.2-N1-scale12-transparent.png,0,0,4320,2172,12,18,18,1.5,1.5,1,18,5141,0.00257837,0.00662633,5
pencil-highres-4320x2172-dpi96-S180-P0.2-N1-scale12-transparent.png,0,0,4320,2172,12,18,18,1.5,1.5,2,36,7579,0.0038011,0.00775132,5
pencil-highres-4320x2172-dpi96-S180-P0.2-N1-scale12-transparent.png,0,0,4320,2172,12,18,18,1.5,1.5,3,54,10329,0.00518031,0.00864518,5
pencil-highres-4320x2172-dpi96-S180-P0.2-N1-scale12-transparent.png,0,0,4320,2172,12,18,18,1.5,1.5,4,72,11887,0.0059617,0.00901965,5
pencil-highres-4320x2172-dpi96-S180-P0.2-N1-scale12-transparent.png,0,0,4320,2172,12,18,18,1.5,1.5,5,90,13630,0.00683586,0.00934385,5
pencil-highres-4320x2172-dpi96-S180-P0.2-N1-scale12-transparent.png,0,0,4320,2172,12,18,18,1.5,1.5,6,108,15318,0.00768245,0.00957164,5
pencil-highres-4320x2172-dpi96-S180-P0.2-N1-scale12-transparent.png,0,0,4320,2172,12,18,18,1.5,1.5,7,126,16349,0.00819952,0.00967175,5
pencil-highres-4320x2172-dpi96-S180-P0.2-N1-scale12-transparent.png,0,0,4320,2172,12,18,18,1.5,1.5,8,144,18238,0.00914692,0.00978188,5
pencil-highres-4320x2172-dpi96-S180-P0.2-N1-scale12-transparent.png,0,0,4320,2172,12,18,18,1.5,1.5,9,162,19294,0.00967653,0.00980309,5
pencil-highres-4320x2172-dpi96-S180-P0.2-N1-scale12-transparent.png,0,0,4320,2172,12,18,18,1.5,1.5,10,180,20349,0.01020565,0.00979569,5
pencil-highres-4320x2172-dpi96-S180-P0.2-N1-scale12-transparent.png,0,0,4320,2172,12,18,18,1.5,1.5,11,198,21378,0.01143139,0.01101355,10
pencil-highres-4320x2172-dpi96-S180-P0.2-N1-scale12-transparent.png,0,0,4320,2172,12,18,18,1.5,1.5,12,216,21977,0.01380714,0.01376031,15
