file,roi_x,roi_y,roi_w,roi_h,scale,period_px,window_w_px,period_dip,window_w_dip,win_index,win_x,alpha_nonzero_count,alpha_mean,alpha_stddev,alpha_max
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,0,0,444,0.00032066,0.00248689,5
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,1,15,3583,0.00258766,0.00663645,5
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,2,30,5267,0.00380385,0.00775345,5
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,3,45,7157,0.00516882,0.00863902,5
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,4,60,8266,0.00596974,0.00902308,5
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,5,75,9465,0.00683566,0.00934378,5
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,6,90,10646,0.00768859,0.00957299,5
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,7,105,11379,0.00821796,0.00967479,5
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,8,120,12666,0.00914744,0.00978192,5
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,9,135,13409,0.00968404,0.00980319,5
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,10,150,14132,0.01020619,0.00979567,5
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,11,165,14838,0.01142455,0.01101245,10
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,12,180,15276,0.01383599,0.01377798,15
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,13,195,15888,0.01561694,0.01499358,15
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,14,210,16639,0.01734879,0.01575816,15
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,15,225,17179,0.01859026,0.01618212,15
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,16,240,17644,0.01971906,0.01651784,15
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,17,255,18139,0.02105586,0.01690082,15
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,18,270,18740,0.02230961,0.01700465,15
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,19,285,19371,0.02336475,0.01696704,15
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,20,300,19635,0.02420467,0.01710068,15
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,21,315,19869,0.02507132,0.0172853,15
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,22,330,20452,0.02739104,0.01898373,20
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,23,345,20780,0.03036796,0.0214083,20
pencil-highres-3600x1810-dpi96-S180-P0.2-N1-scale10-transparent.png,0,0,3600,1810,10,15,15,1.5,1.5,24,360,20907,0.03200376,0.02247139,25
