file,roi_x,roi_y,roi_w,roi_h,scale,period_px,window_w_px,period_dip,window_w_dip,win_index,win_x,alpha_nonzero_count,alpha_mean,alpha_stddev,alpha_max
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,0,8,24,0.0010142,0.00434254,5
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,1,10,37,0.00156356,0.00531162,5
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,2,12,82,0.00346518,0.00747912,5
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,3,14,108,0.00456389,0.00828607,5
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,4,16,133,0.00562035,0.00886649,5
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,5,18,155,0.00655003,0.00924819,5
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,6,20,174,0.00735294,0.00949261,5
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,7,22,177,0.00747972,0.00952444,5
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,8,24,185,0.00781778,0.00960063,5
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,9,26,205,0.00866295,0.0097373,5
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,10,28,227,0.00959263,0.00980164,5
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,11,30,251,0.01183232,0.01183473,10
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,12,32,270,0.0142833,0.0137383,10
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,13,34,275,0.01584686,0.01501062,10
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,14,36,285,0.01707235,0.01550781,10
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,15,38,295,0.01791751,0.01562254,10
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,16,40,307,0.01905849,0.01578306,10
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,17,42,315,0.02003043,0.01596961,10
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,18,44,315,0.02062204,0.01630272,10
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,19,46,329,0.02210108,0.01657338,15
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,20,48,328,0.02252366,0.01675342,15
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,21,50,323,0.02404496,0.01809676,15
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,22,52,335,0.02620014,0.01942852,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,23,54,355,0.02945402,0.02051643,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,24,56,369,0.03232759,0.02145885,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,25,58,377,0.03372211,0.02133955,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,26,60,377,0.03490534,0.0221025,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,27,62,364,0.03541244,0.02314566,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,28,64,367,0.03739858,0.02403211,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,29,66,382,0.03866633,0.02367818,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,30,68,395,0.0403144,0.02325281,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,31,70,404,0.04196247,0.02338342,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,32,72,392,0.04348377,0.02497886,25
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,33,74,397,0.04504733,0.02661601,25
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,34,76,413,0.05016058,0.02941781,30
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,35,78,420,0.05320318,0.03020232,30
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,36,80,426,0.05658384,0.03170236,30
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,37,82,424,0.05751352,0.03355592,30
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,38,84,419,0.0571332,0.03423578,30
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,39,86,408,0.05903482,0.03481649,35
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,40,88,412,0.06258452,0.03494694,30
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,41,90,426,0.06512001,0.03400022,30
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,42,92,439,0.06706389,0.03330958,35
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,43,94,441,0.06850068,0.03366749,35
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,44,96,448,0.07175456,0.03483139,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,45,98,440,0.07530426,0.03853575,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,46,100,432,0.07940331,0.04105172,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,47,102,430,0.08379817,0.04318025,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,48,104,429,0.0856998,0.04494788,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,49,106,437,0.08772819,0.04529173,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,50,108,436,0.08920723,0.04502725,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,51,110,438,0.09123563,0.04460455,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,52,112,449,0.09250338,0.04275383,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,53,114,456,0.09546146,0.04041215,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,54,116,455,0.09888438,0.04249259,50
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,55,118,453,0.10184246,0.04487686,50
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,56,120,456,0.10649087,0.04594655,50
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,57,122,454,0.11067444,0.04749423,50
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,58,124,457,0.11439317,0.04897075,50
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,59,126,463,0.11870352,0.04925277,50
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,8,464,232,8,2,2,0.25,0.25,60,128,464,0.1188979,0.04869902,54
