file,scale,period_px,period_dip,roi_x,roi_y,roi_w,roi_h,window_w_px,window_w_dip,win_index,win_x,alpha_nonzero_count,alpha_mean,alpha_stddev,alpha_max
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,11,30,251,0.01183232,0.01183473,10
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,12,32,270,0.0142833,0.0137383,10
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,13,34,275,0.01584686,0.01501062,10
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,14,36,285,0.01707235,0.01550781,10
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,15,38,295,0.01791751,0.01562254,10
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,16,40,307,0.01905849,0.01578306,10
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,17,42,315,0.02003043,0.01596961,10
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,18,44,315,0.02062204,0.01630272,10
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,19,46,329,0.02210108,0.01657338,15
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,20,48,328,0.02252366,0.01675342,15
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,21,50,323,0.02404496,0.01809676,15
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,22,52,335,0.02620014,0.01942852,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,23,54,355,0.02945402,0.02051643,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,24,56,369,0.03232759,0.02145885,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,25,58,377,0.03372211,0.02133955,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,26,60,377,0.03490534,0.0221025,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,27,62,364,0.03541244,0.02314566,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,28,64,367,0.03739858,0.02403211,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,29,66,382,0.03866633,0.02367818,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,30,68,395,0.0403144,0.02325281,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,31,70,404,0.04196247,0.02338342,20
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,32,72,392,0.04348377,0.02497886,25
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,33,74,397,0.04504733,0.02661601,25
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,34,76,413,0.05016058,0.02941781,30
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,35,78,420,0.05320318,0.03020232,30
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,36,80,426,0.05658384,0.03170236,30
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,37,82,424,0.05751352,0.03355592,30
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,38,84,419,0.0571332,0.03423578,30
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,39,86,408,0.05903482,0.03481649,35
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,40,88,412,0.06258452,0.03494694,30
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,41,90,426,0.06512001,0.03400022,30
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,42,92,439,0.06706389,0.03330958,35
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,43,94,441,0.06850068,0.03366749,35
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,44,96,448,0.07175456,0.03483139,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,45,98,440,0.07530426,0.03853575,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,46,100,432,0.07940331,0.04105172,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,47,102,430,0.08379817,0.04318025,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,48,104,429,0.0856998,0.04494788,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,49,106,437,0.08772819,0.04529173,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,50,108,436,0.08920723,0.04502725,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,51,110,438,0.09123563,0.04460455,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,52,112,449,0.09250338,0.04275383,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,53,114,456,0.09546146,0.04041215,40
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,54,116,455,0.09888438,0.04249259,50
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,55,118,453,0.10184246,0.04487686,50
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,56,120,456,0.10649087,0.04594655,50
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,57,122,454,0.11067444,0.04749423,50
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,58,124,457,0.11439317,0.04897075,50
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,59,126,463,0.11870352,0.04925277,50
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,60,128,464,0.1188979,0.04869902,54
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,61,130,462,0.11942191,0.04818593,55
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,62,132,460,0.12090095,0.04866523,55
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,63,134,452,0.1211545,0.05126818,55
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,64,136,451,0.12360548,0.05391506,55
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,65,138,453,0.1288455,0.05624308,55
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,66,140,458,0.13277552,0.05618508,60
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,67,142,461,0.13235294,0.05663468,60
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,68,144,458,0.13569135,0.05914697,60
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,69,146,451,0.13941007,0.06214823,60
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,70,148,447,0.13970588,0.06334566,65
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,71,150,454,0.13957911,0.06199529,60
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,72,152,452,0.14156525,0.06047365,60
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,73,154,453,0.14519946,0.05981409,65
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,74,156,451,0.1490027,0.0604453,65
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,75,158,446,0.14905341,0.06292812,68
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,76,160,446,0.14965348,0.06579514,68
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,77,162,448,0.15718391,0.06914249,68
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,78,164,450,0.15748817,0.06895993,68
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,79,166,452,0.1589503,0.06765943,68
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,80,168,454,0.15938979,0.06662398,68
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,81,170,453,0.1602096,0.06743876,68
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,82,172,457,0.15950811,0.06698703,68
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,83,174,453,0.16157877,0.0675377,68
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,84,176,458,0.16600744,0.06567918,70
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,85,178,458,0.1696501,0.06539663,70
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,86,180,459,0.1660497,0.06445814,71
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,87,182,458,0.16903313,0.06760884,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,88,184,455,0.17031778,0.06702163,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,89,186,458,0.17286173,0.06376944,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,90,188,461,0.17514368,0.06618063,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,91,190,460,0.17732421,0.06945388,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,92,192,457,0.17793272,0.06954246,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,93,194,454,0.17626775,0.06969582,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,94,196,454,0.17587897,0.06878313,76
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,95,198,455,0.17975828,0.0696968,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,96,200,459,0.18301217,0.07048037,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,97,202,460,0.18227688,0.07160401,74
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,98,204,461,0.18439824,0.07236371,79
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,99,206,461,0.18389959,0.07253619,77
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,100,208,458,0.18771974,0.07443926,79
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,101,210,454,0.18897059,0.07794744,79
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,102,212,454,0.1874831,0.07514364,79
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,103,214,451,0.18683232,0.07560988,79
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,104,216,458,0.19179344,0.07751258,77
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,105,218,461,0.19162441,0.07632665,77
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,106,220,462,0.19301893,0.07380848,79
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,107,222,462,0.19221602,0.07380833,79
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,108,224,458,0.19323867,0.07848432,80
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,109,226,449,0.19381339,0.08343553,80
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,110,228,448,0.19525017,0.08416998,80
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,111,230,455,0.19629817,0.0841718,80
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,112,232,456,0.19467546,0.08540976,80
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,113,234,457,0.19486984,0.08616667,80
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,114,236,452,0.19581643,0.08432373,82
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,115,238,457,0.19925625,0.08165195,80
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,116,240,456,0.19714334,0.07976507,82
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,117,242,459,0.19557133,0.08017299,82
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,118,244,458,0.19334855,0.08096363,80
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,119,246,460,0.19310345,0.07945682,83
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,120,248,457,0.19215686,0.07871778,81
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,121,250,455,0.19135396,0.07804111,80
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,122,252,460,0.18923259,0.07658189,82
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,123,254,458,0.19022989,0.07835484,80
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,124,256,458,0.19085531,0.08085154,80
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,125,258,457,0.19077079,0.07986105,80
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,126,260,449,0.19011156,0.07921469,80
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,127,262,453,0.19202164,0.08228479,80
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,128,264,459,0.19384719,0.08331082,80
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,129,266,457,0.19560514,0.08308802,80
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,130,268,460,0.1938979,0.08146852,82
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,131,270,453,0.19405849,0.08059678,77
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,132,272,449,0.18968898,0.08032622,79
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,133,274,446,0.18886917,0.08017353,77
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,134,276,442,0.18809162,0.07927671,77
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,135,278,450,0.18878465,0.07779617,77
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,136,280,450,0.1895284,0.07593966,77
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,137,282,452,0.19126944,0.07644832,78
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,138,284,459,0.18960446,0.0741552,78
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,139,286,462,0.18623225,0.07402782,77
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,140,288,457,0.18289385,0.07251822,77
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,141,290,447,0.17947093,0.07441353,76
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,142,292,457,0.18020622,0.0712237,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,143,294,460,0.17860041,0.06797457,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,144,296,460,0.17814402,0.06720873,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,145,298,459,0.17720588,0.06743057,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,146,300,456,0.17819473,0.0703588,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,147,302,460,0.17825389,0.06858857,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,148,304,460,0.17776369,0.06875786,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,149,306,454,0.17209263,0.06985517,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,150,308,453,0.17161934,0.07304164,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,151,310,446,0.17248986,0.0759166,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,152,312,451,0.16572008,0.07296424,73
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,153,314,447,0.16385227,0.07111427,70
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,154,316,442,0.16336207,0.07179923,70
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,155,318,449,0.16334517,0.07044609,70
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,156,320,460,0.15882353,0.06539981,70
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,157,322,460,0.1566092,0.06471717,67
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,158,324,455,0.15655849,0.0680808,67
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,159,326,455,0.15457235,0.06630243,67
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,160,328,457,0.15139452,0.06529604,67
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,161,330,443,0.1469405,0.06626664,67
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,162,332,441,0.14498817,0.0657467,65
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,163,334,442,0.14397397,0.06416292,65
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,164,336,442,0.14752366,0.06477486,65
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,165,338,440,0.14655172,0.06459521,60
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,166,340,435,0.14473462,0.06554889,60
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,167,342,443,0.14338235,0.06486401,60
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,168,344,449,0.14224138,0.06276247,60
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,169,346,445,0.14025524,0.06352452,60
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,170,348,438,0.13569135,0.0651976,60
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,171,350,444,0.13155003,0.06306362,60
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,172,352,458,0.13129648,0.05684754,60
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,173,354,452,0.12787356,0.05273123,60
pencil-highres-480x248-dpi96-S30-P0.2-N1-scale8-transparent.png,8,2,0.25,8,8,464,232,2,0.25,174,356,449,0.12267579,0.05148049,55
