file,scale,period_px,period_dip,roi_x,roi_y,roi_w,roi_h,window_w_px,window_w_dip,win_index,win_x,alpha_nonzero_count,alpha_mean,alpha_stddev,alpha_max
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,27,224,6360,0.06345362,0.03914661,40
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,28,232,6486,0.06724749,0.03974294,40
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,29,240,6507,0.06853683,0.03975317,40
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,30,248,6612,0.07176223,0.04053129,40
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,31,256,6606,0.07252018,0.0401819,40
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,32,264,6712,0.07785467,0.04360866,48
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,33,272,6802,0.08327566,0.04752394,48
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,34,280,6887,0.08857308,0.0497268,48
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,35,288,6887,0.09134948,0.05147699,56
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,36,296,6899,0.09535344,0.05274361,56
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,37,304,6995,0.09782501,0.0525072,56
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,38,312,7017,0.10163536,0.0540571,56
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,39,320,7060,0.10410694,0.05365779,56
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,40,328,7077,0.1071099,0.0543339,56
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,41,336,7215,0.11253089,0.05500832,56
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,42,344,7238,0.11439282,0.05432821,56
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,43,352,7300,0.12104548,0.05806189,64
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,44,360,7303,0.12606278,0.06121514,64
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,45,368,7326,0.12978765,0.0637604,69
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,46,376,7395,0.13503872,0.06494187,64
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,47,384,7424,0.14139273,0.0666316,69
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,48,392,7473,0.14364547,0.0661619,69
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,49,400,7470,0.14633228,0.06715394,69
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,50,408,7468,0.15180734,0.06822395,69
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,51,416,7452,0.15099841,0.06625857,69
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,52,424,7520,0.15606154,0.06723306,69
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,53,432,7529,0.15783284,0.06816397,69
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,54,440,7514,0.16492215,0.07138626,74
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,55,448,7551,0.1715676,0.07273719,74
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,56,456,7561,0.17626617,0.07508158,74
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,57,464,7564,0.18142147,0.0752144,78
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,58,472,7597,0.18494449,0.07638448,78
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,59,480,7596,0.18621375,0.07541486,78
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,60,488,7590,0.19191176,0.07556412,78
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,61,496,7571,0.18950352,0.07476399,78
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,62,504,7567,0.19287928,0.07436639,78
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,63,512,7550,0.19618141,0.07480287,78
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,64,520,7578,0.20151899,0.07493396,83
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,65,528,7570,0.20540812,0.07819481,83
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,66,536,7586,0.20730196,0.07821114,83
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,67,544,7590,0.2117508,0.07914719,86
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,68,552,7607,0.21609717,0.07918585,86
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,69,560,7571,0.22045899,0.08055486,83
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,70,568,7595,0.22211134,0.08054285,86
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,71,576,7593,0.22652053,0.08066217,86
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,72,584,7593,0.23118718,0.07998175,86
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,73,592,7579,0.2325414,0.08076284,86
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,74,600,7594,0.23220259,0.08089368,86
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,75,608,7578,0.23327927,0.08019127,92
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,76,616,7557,0.23953133,0.08431233,92
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,77,624,7557,0.24399613,0.08461739,92
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,78,632,7579,0.24722823,0.08504633,92
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,79,640,7546,0.24796764,0.08651002,94
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,80,648,7594,0.25103497,0.08573291,94
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,81,656,7586,0.24990783,0.0852355,94
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,82,664,7562,0.25064621,0.08611164,94
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,83,672,7545,0.25300039,0.08723799,94
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,84,680,7576,0.25591016,0.08685337,94
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,85,688,7560,0.2602555,0.08504636,94
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,86,696,7568,0.2619717,0.08709002,100
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,87,704,7580,0.26703534,0.08905868,100
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,88,712,7579,0.26846525,0.09089716,103
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,89,720,7571,0.27065363,0.09207028,100
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,90,728,7605,0.27550564,0.09206,103
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,91,736,7580,0.27819812,0.09262135,103
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,92,744,7561,0.27506436,0.09276764,103
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,93,752,7562,0.28013367,0.09312519,103
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,94,760,7564,0.2772754,0.09274343,103
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,95,768,7573,0.27858945,0.09293511,103
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,96,776,7585,0.27901116,0.09344214,103
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,97,784,7572,0.28245901,0.09619228,109
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,98,792,7567,0.28774458,0.09775299,109
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,99,800,7557,0.29106525,0.10028423,109
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,100,808,7567,0.29311357,0.10028426,111
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,101,816,7576,0.29722257,0.10066232,109
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,102,824,7606,0.29470568,0.10152812,111
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,103,832,7590,0.29760051,0.10183932,111
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,104,840,7568,0.29620973,0.10090405,109
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,105,848,7592,0.29561759,0.10047418,111
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,106,856,7565,0.29617781,0.10254044,109
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,107,864,7552,0.29659386,0.10305826,109
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,108,872,7584,0.30119305,0.10694989,115
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,109,880,7589,0.30122652,0.10771762,117
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,110,888,7597,0.30217396,0.10900273,115
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,111,896,7587,0.30548021,0.11017751,115
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,112,904,7594,0.30698014,0.11068664,117
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,113,912,7599,0.30856453,0.11154856,117
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,114,920,7593,0.30679529,0.11084869,117
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,115,928,7580,0.30803983,0.11184747,115
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,116,936,7574,0.30699611,0.11074928,117
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,117,944,7589,0.30558885,0.10967323,115
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,118,952,7594,0.29996344,0.10871369,121
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,119,960,7552,0.30415637,0.11155474,121
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,120,968,7542,0.30301687,0.10945378,115
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,121,976,7582,0.30682773,0.11078048,117
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,122,984,7580,0.30522018,0.11156377,115
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,123,992,7577,0.3047135,0.11248899,117
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,124,1000,7598,0.3032388,0.11173335,117
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,125,1008,7548,0.30214667,0.11225297,117
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,126,1016,7571,0.30147059,0.11144345,117
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,127,1024,7538,0.30012461,0.11178568,117
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,128,1032,7548,0.3032563,0.10983497,117
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,129,1040,7581,0.30140108,0.10716976,115
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,130,1048,7580,0.30138923,0.10529458,115
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,131,1056,7588,0.29664844,0.10271231,109
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,132,1064,7576,0.29552799,0.10391755,110
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,133,1072,7581,0.29635803,0.10218203,110
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,134,1080,7572,0.29828071,0.10191245,109
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,135,1088,7580,0.29458776,0.10204994,110
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,136,1096,7578,0.2914159,0.10139232,110
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,137,1104,7576,0.29285611,0.10015806,109
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,138,1112,7547,0.28623177,0.09931641,108
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,139,1120,7576,0.28569575,0.09785167,108
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,140,1128,7581,0.28268197,0.09653166,108
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,141,1136,7551,0.28248115,0.09452956,108
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,142,1144,7581,0.28232153,0.09243835,102
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,143,1152,7542,0.2805698,0.09349633,102
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,144,1160,7540,0.28078143,0.09189413,102
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,145,1168,7583,0.28024953,0.09264764,102
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,146,1176,7598,0.27664411,0.0904967,102
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,147,1184,7588,0.27634495,0.09088633,102
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,148,1192,7596,0.26990134,0.08899404,102
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,149,1200,7581,0.2683978,0.08888035,102
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,150,1208,7579,0.26637523,0.08884768,100
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,151,1216,7570,0.26428983,0.08742837,100
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,152,1224,7580,0.26121427,0.08475106,100
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,153,1232,7581,0.25686686,0.08426385,94
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,154,1240,7596,0.25690033,0.08361695,94
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,155,1248,7603,0.25618358,0.08406144,94
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,156,1256,7591,0.25567227,0.08402664,94
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,157,1264,7600,0.25386338,0.0841452,94
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,158,1272,7586,0.25116319,0.08442591,94
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,159,1280,7603,0.24971937,0.08383907,94
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,160,1288,7572,0.24573807,0.08381479,91
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,161,1296,7585,0.24106885,0.08336318,91
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,162,1304,7583,0.2355526,0.08090776,94
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,163,1312,7550,0.2327278,0.07893617,91
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,164,1320,7566,0.23149046,0.07862166,86
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,165,1328,7601,0.22951938,0.0784183,86
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,166,1336,7568,0.22567402,0.07936694,86
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,167,1344,7589,0.22267363,0.07944112,86
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,168,1352,7568,0.21746787,0.07799138,86
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,169,1360,7562,0.21423371,0.07845858,86
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,170,1368,7514,0.21163495,0.07969217,86
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,171,1376,7555,0.20885133,0.07885189,86
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,172,1384,7542,0.20758362,0.07826058,82
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,173,1392,7570,0.20368625,0.07588315,87
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,174,1400,7579,0.19968178,0.07345239,77
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1,8,8,1904,952,8,1,175,1408,7573,0.19619429,0.07421614,77
