file,roi_x,roi_y,roi_w,roi_h,scale,period_px,window_w_px,period_dip,window_w_dip,win_index,win_x,alpha_nonzero_count,alpha_mean,alpha_stddev,alpha_max
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,0,8,662,0.00272697,0.00883831,8
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,1,16,1328,0.00547042,0.0119036,8
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,2,24,1826,0.00752183,0.01339407,8
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,3,32,2237,0.00921486,0.01428916,8
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,4,40,2659,0.0109532,0.01495517,8
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,5,48,2886,0.01188828,0.01521954,8
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,6,56,3165,0.01303757,0.01546103,8
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,7,64,3438,0.01416214,0.01561205,8
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,8,72,3714,0.01529906,0.01568149,8
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,9,80,3863,0.01591284,0.01568464,8
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,10,88,4104,0.01722277,0.01623577,16
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,11,96,4368,0.0216057,0.02092113,16
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,12,104,4507,0.02488466,0.02362065,16
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,13,112,4717,0.02766106,0.02488127,16
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,14,120,4900,0.03009557,0.02575156,24
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,15,128,4986,0.03169797,0.02644676,24
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,16,136,5181,0.0335187,0.02635664,24
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,17,144,5265,0.03505108,0.02688322,24
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,18,152,5398,0.03653814,0.0269006,24
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,19,160,5577,0.03872549,0.02695127,24
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,20,168,5676,0.04048031,0.02715783,24
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,21,176,5734,0.0423999,0.02837474,32
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,22,184,5814,0.04651096,0.03214906,32
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,23,192,5909,0.05109161,0.03495776,32
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,24,200,5998,0.0546548,0.03700042,32
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,25,208,6207,0.05857225,0.03811651,40
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,26,216,6286,0.06161229,0.03859631,40
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,27,224,6360,0.06345362,0.03914661,40
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,28,232,6486,0.06724749,0.03974294,40
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,29,240,6507,0.06853683,0.03975317,40
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,30,248,6612,0.07176223,0.04053129,40
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,31,256,6606,0.07252018,0.0401819,40
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,32,264,6712,0.07785467,0.04360866,48
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,33,272,6802,0.08327566,0.04752394,48
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,34,280,6887,0.08857308,0.0497268,48
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,35,288,6887,0.09134948,0.05147699,56
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,36,296,6899,0.09535344,0.05274361,56
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,37,304,6995,0.09782501,0.0525072,56
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,38,312,7017,0.10163536,0.0540571,56
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,39,320,7060,0.10410694,0.05365779,56
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,40,328,7077,0.1071099,0.0543339,56
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,41,336,7215,0.11253089,0.05500832,56
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,42,344,7238,0.11439282,0.05432821,56
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,43,352,7300,0.12104548,0.05806189,64
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,44,360,7303,0.12606278,0.06121514,64
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,45,368,7326,0.12978765,0.0637604,69
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,46,376,7395,0.13503872,0.06494187,64
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,47,384,7424,0.14139273,0.0666316,69
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,48,392,7473,0.14364547,0.0661619,69
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,49,400,7470,0.14633228,0.06715394,69
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,50,408,7468,0.15180734,0.06822395,69
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,51,416,7452,0.15099841,0.06625857,69
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,52,424,7520,0.15606154,0.06723306,69
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,53,432,7529,0.15783284,0.06816397,69
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,54,440,7514,0.16492215,0.07138626,74
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,55,448,7551,0.1715676,0.07273719,74
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,56,456,7561,0.17626617,0.07508158,74
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,57,464,7564,0.18142147,0.0752144,78
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,58,472,7597,0.18494449,0.07638448,78
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,59,480,7596,0.18621375,0.07541486,78
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,60,488,7590,0.19191176,0.07556412,78
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,61,496,7571,0.18950352,0.07476399,78
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,62,504,7567,0.19287928,0.07436639,78
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,63,512,7550,0.19618141,0.07480287,78
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,64,520,7578,0.20151899,0.07493396,83
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,65,528,7570,0.20540812,0.07819481,83
pencil-highres-1920x968-dpi96-S120-P0.2-N1-scale8-transparent.png,8,8,1904,952,8,8,8,1,1,66,536,7586,0.20730196,0.07821114,83
