file,roi_x,roi_y,roi_w,roi_h,scale,period_px,window_w_px,period_dip,window_w_dip,win_index,win_x,alpha_nonzero_count,alpha_mean,alpha_stddev,alpha_max
pencil-highres-3600x1824-dpi96-S150-P0.25-N1-scale12-transparent.png,0,0,3600,1824,12,15,15,1.25,1.25,0,0,271,0.00046612,0.00466022,12
pencil-highres-3600x1824-dpi96-S150-P0.25-N1-scale12-transparent.png,0,0,3600,1824,12,15,15,1.25,1.25,1,15,3453,0.00593911,0.01562737,12
pencil-highres-3600x1824-dpi96-S150-P0.25-N1-scale12-transparent.png,0,0,3600,1824,12,15,15,1.25,1.25,2,30,5491,0.00944444,0.01884799,12
pencil-highres-3600x1824-dpi96-S150-P0.25-N1-scale12-transparent.png,0,0,3600,1824,12,15,15,1.25,1.25,3,45,7249,0.01246818,0.02076734,12
pencil-highres-3600x1824-dpi96-S150-P0.25-N1-scale12-transparent.png,0,0,3600,1824,12,15,15,1.25,1.25,4,60,8591,0.0147764,0.02184074,12
pencil-highres-3600x1824-dpi96-S150-P0.25-N1-scale12-transparent.png,0,0,3600,1824,12,15,15,1.25,1.25,5,75,9787,0.01683351,0.02255655,12
pencil-highres-3600x1824-dpi96-S150-P0.25-N1-scale12-transparent.png,0,0,3600,1824,12,15,15,1.25,1.25,6,90,10844,0.01868421,0.02309184,24
pencil-highres-3600x1824-dpi96-S150-P0.25-N1-scale12-transparent.png,0,0,3600,1824,12,15,15,1.25,1.25,7,105,11939,0.02062779,0.02353626,24
pencil-highres-3600x1824-dpi96-S150-P0.25-N1-scale12-transparent.png,0,0,3600,1824,12,15,15,1.25,1.25,8,120,12632,0.02186103,0.02373766,24
pencil-highres-3600x1824-dpi96-S150-P0.25-N1-scale12-transparent.png,0,0,3600,1824,12,15,15,1.25,1.25,9,135,13583,0.02357069,0.02394199,24
pencil-highres-3600x1824-dpi96-S150-P0.25-N1-scale12-transparent.png,0,0,3600,1824,12,15,15,1.25,1.25,10,150,14379,0.02550224,0.02494522,24
pencil-highres-3600x1824-dpi96-S150-P0.25-N1-scale12-transparent.png,0,0,3600,1824,12,15,15,1.25,1.25,11,165,14908,0.02774682,0.02750437,36
pencil-highres-3600x1824-dpi96-S150-P0.25-N1-scale12-transparent.png,0,0,3600,1824,12,15,15,1.25,1.25,12,180,15612,0.03562607,0.03686904,36
pencil-highres-3600x1824-dpi96-S150-P0.25-N1-scale12-transparent.png,0,0,3600,1824,12,15,15,1.25,1.25,13,195,16208,0.04060716,0.04048587,36
pencil-highres-3600x1824-dpi96-S150-P0.25-N1-scale12-transparent.png,0,0,3600,1824,12,15,15,1.25,1.25,14,210,16866,0.04533196,0.04333677,36
pencil-highres-3600x1824-dpi96-S150-P0.25-N1-scale12-transparent.png,0,0,3600,1824,12,15,15,1.25,1.25,15,225,17376,0.04868765,0.04515608,36
pencil-highres-3600x1824-dpi96-S150-P0.25-N1-scale12-transparent.png,0,0,3600,1824,12,15,15,1.25,1.25,16,240,17786,0.05307018,0.04787607,36
