file,roi_x,roi_y,roi_w,roi_h,scale,period_px,window_w_px,period_dip,window_w_dip,win_index,win_x,alpha_nonzero_count,alpha_mean,alpha_stddev,alpha_max
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,0,0,120,0.0004644,0.0046517,12
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,1,10,1549,0.00599458,0.01568958,12
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,2,20,2445,0.00946207,0.01886116,12
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,3,30,3222,0.01246904,0.0207678,12
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,4,40,3824,0.01479876,0.02184969,12
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,5,50,4353,0.01684598,0.02256025,12
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,6,60,4819,0.01868808,0.02310491,24
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,7,70,5310,0.02063854,0.02352984,24
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,8,80,5628,0.02192337,0.02375985,24
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,9,90,6043,0.02360294,0.02395882,24
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,10,100,6398,0.02555341,0.02498408,24
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,11,110,6631,0.02777477,0.02750155,36
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,12,120,6937,0.03560759,0.03683667,36
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,13,130,7204,0.04058437,0.04047799,36
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,14,140,7500,0.04534443,0.04332489,36
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,15,150,7726,0.04861455,0.04505144,48
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,16,160,7920,0.05312307,0.04786665,36
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,17,170,8188,0.05766254,0.04951522,36
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,18,180,8392,0.06111068,0.05095478,48
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,19,190,8588,0.06455108,0.05191273,48
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,20,200,8813,0.06922988,0.05371615,48
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,21,210,8959,0.07347136,0.05522154,48
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,22,220,9159,0.0794969,0.05978504,60
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,23,230,9256,0.08854489,0.06811919,60
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,24,240,9426,0.09564241,0.07209591,60
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,25,250,9536,0.10083495,0.0746823,67
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,26,260,9722,0.10645608,0.07752504,67
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,27,270,9884,0.11308243,0.07990577,68
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,28,280,9992,0.11884675,0.08150858,74
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,29,290,10089,0.12253322,0.08311643,74
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,30,300,10245,0.12739261,0.08342573,74
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,31,310,10371,0.13180502,0.0837014,74
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,32,320,10464,0.13623065,0.08425434,74
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,33,330,10582,0.1443234,0.08914764,83
pencil-highres-2400x1216-dpi96-S150-P0.25-N1-scale8-transparent.png,0,0,2400,1216,8,10,10,1.25,1.25,34,340,10732,0.15470298,0.09441712,90
