file,roi_x,roi_y,roi_w,roi_h,scale,period_px,window_w_px,period_dip,window_w_dip,win_index,win_x,alpha_nonzero_count,alpha_mean,alpha_stddev,alpha_max
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,0,12,335,0.00233925,0.00635576,5
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,1,18,572,0.00399419,0.00789708,5
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,2,24,908,0.00634043,0.00917176,5
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,3,30,1042,0.00727613,0.00947244,5
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,4,36,1204,0.00840735,0.00970394,5
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,5,42,1437,0.01003436,0.00980121,5
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,6,48,1544,0.01078152,0.00975506,5
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,7,54,1611,0.01316267,0.01264386,10
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,8,60,1689,0.01587202,0.01480595,10
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,9,66,1827,0.01856042,0.01571622,10
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,10,72,1851,0.02050165,0.01681139,15
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,11,78,1967,0.02255461,0.01697516,15
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,12,84,2075,0.02384643,0.01645587,15
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,13,90,2126,0.02474722,0.01655253,15
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,14,96,2160,0.02730993,0.01804318,20
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,15,102,2216,0.03094799,0.02041105,20
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,16,108,2288,0.03386682,0.02100701,20
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,17,114,2286,0.03698816,0.02406803,25
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,18,120,2374,0.04040277,0.02489285,25
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,19,126,2378,0.04244176,0.0255826,25
pencil-highres-960x492-dpi96-S40-P0.2-N1-scale12-transparent.png,12,12,936,468,12,6,6,0.5,0.5,20,132,2452,0.04494861,0.02491277,25
