file,roi_x,roi_y,roi_w,roi_h,scale,period_px,window_w_px,period_dip,window_w_dip,win_index,win_x,alpha_nonzero_count,alpha_mean,alpha_stddev,alpha_max
pencil-highres-4000x2020-dpi96-S200-P0.2-N1-scale10-transparent.png,0,0,4000,2020,10,18,18,1.8,1.8,0,0,1036,0.00089389,0.00521964,8
pencil-highres-4000x2020-dpi96-S200-P0.2-N1-scale10-transparent.png,0,0,4000,2020,10,18,18,1.8,1.8,1,18,5147,0.00444099,0.01093631,8
pencil-highres-4000x2020-dpi96-S200-P0.2-N1-scale10-transparent.png,0,0,4000,2020,10,18,18,1.8,1.8,2,36,7883,0.0068017,0.01292763,8
pencil-highres-4000x2020-dpi96-S200-P0.2-N1-scale10-transparent.png,0,0,4000,2020,10,18,18,1.8,1.8,3,54,9863,0.00851011,0.01394854,8
pencil-highres-4000x2020-dpi96-S200-P0.2-N1-scale10-transparent.png,0,0,4000,2020,10,18,18,1.8,1.8,4,72,11660,0.01006061,0.01464278,8
pencil-highres-4000x2020-dpi96-S200-P0.2-N1-scale10-transparent.png,0,0,4000,2020,10,18,18,1.8,1.8,5,90,13365,0.01153174,0.01512611,8
pencil-highres-4000x2020-dpi96-S200-P0.2-N1-scale10-transparent.png,0,0,4000,2020,10,18,18,1.8,1.8,6,108,14853,0.01281563,0.01542137,8
pencil-highres-4000x2020-dpi96-S200-P0.2-N1-scale10-transparent.png,0,0,4000,2020,10,18,18,1.8,1.8,7,126,16337,0.01409608,0.01560546,8
pencil-highres-4000x2020-dpi96-S200-P0.2-N1-scale10-transparent.png,0,0,4000,2020,10,18,18,1.8,1.8,8,144,17641,0.01522121,0.01567938,8
pencil-highres-4000x2020-dpi96-S200-P0.2-N1-scale10-transparent.png,0,0,4000,2020,10,18,18,1.8,1.8,9,162,18619,0.01606506,0.0156817,8
pencil-highres-4000x2020-dpi96-S200-P0.2-N1-scale10-transparent.png,0,0,4000,2020,10,18,18,1.8,1.8,10,180,19622,0.01789167,0.01736392,16
pencil-highres-4000x2020-dpi96-S200-P0.2-N1-scale10-transparent.png,0,0,4000,2020,10,18,18,1.8,1.8,11,198,20405,0.02196078,0.02190722,16
pencil-highres-4000x2020-dpi96-S200-P0.2-N1-scale10-transparent.png,0,0,4000,2020,10,18,18,1.8,1.8,12,216,21546,0.02541556,0.02407562,16
pencil-highres-4000x2020-dpi96-S200-P0.2-N1-scale10-transparent.png,0,0,4000,2020,10,18,18,1.8,1.8,13,234,22220,0.02765375,0.02520712,24
