file,roi_x,roi_y,roi_w,roi_h,scale,period_px,window_w_px,period_dip,window_w_dip,win_index,win_x,alpha_nonzero_count,alpha_mean,alpha_stddev,alpha_max
pencil-highres-4800x2424-dpi96-S200-P0.2-N1-scale12-transparent.png,0,0,4800,2424,12,21,21,1.75,1.75,0,0,1360,0.00083818,0.00505898,8
pencil-highres-4800x2424-dpi96-S200-P0.2-N1-scale12-transparent.png,0,0,4800,2424,12,21,21,1.75,1.75,1,21,7033,0.0043345,0.01082572,8
pencil-highres-4800x2424-dpi96-S200-P0.2-N1-scale12-transparent.png,0,0,4800,2424,12,21,21,1.75,1.75,2,42,10816,0.00666599,0.0128333,8
pencil-highres-4800x2424-dpi96-S200-P0.2-N1-scale12-transparent.png,0,0,4800,2424,12,21,21,1.75,1.75,3,63,13539,0.0083442,0.01386193,8
pencil-highres-4800x2424-dpi96-S200-P0.2-N1-scale12-transparent.png,0,0,4800,2424,12,21,21,1.75,1.75,4,84,16028,0.00987819,0.01457139,8
pencil-highres-4800x2424-dpi96-S200-P0.2-N1-scale12-transparent.png,0,0,4800,2424,12,21,21,1.75,1.75,5,105,18402,0.0113413,0.01507251,8
pencil-highres-4800x2424-dpi96-S200-P0.2-N1-scale12-transparent.png,0,0,4800,2424,12,21,21,1.75,1.75,6,126,20274,0.01249503,0.01535823,8
pencil-highres-4800x2424-dpi96-S200-P0.2-N1-scale12-transparent.png,0,0,4800,2424,12,21,21,1.75,1.75,7,147,22494,0.01386324,0.01557998,8
pencil-highres-4800x2424-dpi96-S200-P0.2-N1-scale12-transparent.png,0,0,4800,2424,12,21,21,1.75,1.75,8,168,24377,0.01502374,0.01567228,8
pencil-highres-4800x2424-dpi96-S200-P0.2-N1-scale12-transparent.png,0,0,4800,2424,12,21,21,1.75,1.75,9,189,25591,0.01577194,0.01568604,8
pencil-highres-4800x2424-dpi96-S200-P0.2-N1-scale12-transparent.png,0,0,4800,2424,12,21,21,1.75,1.75,10,210,27076,0.01686527,0.01599515,16
pencil-highres-4800x2424-dpi96-S200-P0.2-N1-scale12-transparent.png,0,0,4800,2424,12,21,21,1.75,1.75,11,231,28320,0.02099084,0.02097259,16
