file,roi_x,roi_y,roi_w,roi_h,scale,period_px,window_w_px,period_dip,window_w_dip,win_index,win_x,alpha_nonzero_count,alpha_mean,alpha_stddev,alpha_max
pencil-highres-3368x1768-dpi96-S200-P0.2-N1-scale8-transparent.png,120,0,216,1768,8,14,14,1.75,1.75,0,120,6591,0.00835393,0.01386708,8
pencil-highres-3368x1768-dpi96-S200-P0.2-N1-scale8-transparent.png,120,0,216,1768,8,14,14,1.75,1.75,1,134,7729,0.00979632,0.01453849,8
pencil-highres-3368x1768-dpi96-S200-P0.2-N1-scale8-transparent.png,120,0,216,1768,8,14,14,1.75,1.75,2,148,8400,0.01064679,0.01485472,8
pencil-highres-3368x1768-dpi96-S200-P0.2-N1-scale8-transparent.png,120,0,216,1768,8,14,14,1.75,1.75,3,162,9460,0.01199032,0.01524464,8
pencil-highres-3368x1768-dpi96-S200-P0.2-N1-scale8-transparent.png,120,0,216,1768,8,14,14,1.75,1.75,4,176,10252,0.01299416,0.01545353,8
pencil-highres-3368x1768-dpi96-S200-P0.2-N1-scale8-transparent.png,120,0,216,1768,8,14,14,1.75,1.75,5,190,10851,0.01375337,0.01556673,8
pencil-highres-3368x1768-dpi96-S200-P0.2-N1-scale8-transparent.png,120,0,216,1768,8,14,14,1.75,1.75,6,204,11605,0.01470905,0.01565581,8
pencil-highres-3368x1768-dpi96-S200-P0.2-N1-scale8-transparent.png,120,0,216,1768,8,14,14,1.75,1.75,7,218,12366,0.0168777,0.01789389,16
pencil-highres-3368x1768-dpi96-S200-P0.2-N1-scale8-transparent.png,120,0,216,1768,8,14,14,1.75,1.75,8,232,12931,0.02091334,0.02241812,16
pencil-highres-3368x1768-dpi96-S200-P0.2-N1-scale8-transparent.png,120,0,216,1768,8,14,14,1.75,1.75,9,246,13371,0.02335577,0.02427778,24
pencil-highres-3368x1768-dpi96-S200-P0.2-N1-scale8-transparent.png,120,0,216,1768,8,14,14,1.75,1.75,10,260,13873,0.02548766,0.02542293,24
pencil-highres-3368x1768-dpi96-S200-P0.2-N1-scale8-transparent.png,120,0,216,1768,8,14,14,1.75,1.75,11,274,14463,0.02787305,0.02644784,24
pencil-highres-3368x1768-dpi96-S200-P0.2-N1-scale8-transparent.png,120,0,216,1768,8,14,14,1.75,1.75,12,288,14779,0.02935726,0.02703287,24
pencil-highres-3368x1768-dpi96-S200-P0.2-N1-scale8-transparent.png,120,0,216,1768,8,14,14,1.75,1.75,13,302,15186,0.03065389,0.02726731,24
pencil-highres-3368x1768-dpi96-S200-P0.2-N1-scale8-transparent.png,120,0,216,1768,8,14,14,1.75,1.75,14,316,15570,0.03240427,0.02784968,24
pencil-highres-3368x1768-dpi96-S200-P0.2-N1-scale8-transparent.png,120,0,216,1768,8,14,14,1.75,1.75,15,330,6807,0.03334516,0.02788576,24
